"V1","V2","V3"
-0.694178864806333,-0.956577049161096,-0.983926091065009
2.14630451128301,0.0561182921663832,-0.817328551302426
-0.405769103752488,-0.68428079611079,0.317566813918013
0.861132615808962,0.194335302161214,-0.248570949909013
-1.52626912111965,-0.333737353311734,-0.0372110253536562
-0.908136056014391,0.0600695140665484,-0.366010549252447
-1.20570557990649,-0.857803101226015,0.314269414698766
0.6877679893718,0.540938668226033,0.368069754051781
1.23376218613905,2.09394579451784,1.11631862529452
0.485218016542382,0.0826556021252675,0.875499517206155
-0.341881133006262,0.552042103054079,0.53694866257385
1.90612769300135,2.1470583986168,2.46870823124562
1.69374332983903,0.696514693572233,0.0830153221652921
-0.685689418857174,-1.2163618793897,-1.72111275068925
-1.2627667827328,0.238586425060401,0.716826177686926
0.901274429918467,0.0741495063619894,-1.08565915593444
-0.263794741452704,-1.09926082342582,0.559866982904313
1.59030984202864,1.08239660059201,0.365830503502414
-0.965709176719504,0.388540574015454,-0.0241842294531577
1.04439604098885,1.41274408824445,-0.139276282042204
2.00611739387737,1.77714682683827,0.645595116540829
-0.550108626565494,-1.30266411317308,-2.19487188434702
0.751707331554831,0.929091124233705,0.742807173439445
0.620270565215482,-0.738081748016629,-0.177442375921317
1.0964983703413,-0.235345113178735,0.418194478786311
-0.213406161619043,-0.786754735472968,-1.26953552945465
-1.42422662160351,-0.684532389335341,0.637091374750377
0.523418845727966,-0.120823989441866,0.247202503595287
2.08016625101042,0.67098327312657,0.283073041839327
-0.102673524670765,-0.151804475819202,0.465280575215063
0.0990369597515662,-1.2070672557221,0.120691414620248
0.709600311387477,0.972753259455073,-1.06128551817088
-0.636688535125517,0.294666953231115,0.93115927962557
-1.22545538957969,-0.140305865694396,0.856113875117809
-0.431685388616707,0.195695506313788,-0.641674119995647
-1.43533905656387,-0.801464337535742,-2.02669734654859
-0.954401472107709,-0.891988599857537,-1.69467438380699
0.184573113781271,0.898650770061102,0.907065894442003
1.0136281060452,0.561873640594863,1.9893403702677
0.0529800375285249,0.194344550576052,-1.19585215670019
2.03974578711665,-0.0636802234657802,1.64906027836349
1.80231390906918,0.967361707678859,1.13495836758321
-0.0170445624506996,0.148884558808198,-0.494304215794569
0.948685745451712,0.280386404512468,-1.63057905321919
-1.0908779789843,-0.897137135436968,-0.78664105833931
-1.41645740729724,-0.587531905742499,-0.835186634431292
-1.22763943189171,-0.0436818970884757,0.0353209584571653
-2.32193730091308,-0.697785386075597,-1.2002156750612
-1.38287414532373,-0.0115349609295884,-0.89950689721185
1.20673209665715,0.709668990669865,1.37937345032817
