"V1","V2","V3"
0,0,0.283303436806897
0,0,0.174246171656782
0,0,1.04675167206409
0,0,0.200989672468247
0,0,0.298701882773144
0,0,-0.433697447773246
0,0,0.147594541469261
0,0,-0.0203038087286779
0,0,-0.209447361636835
0,0,0.265489294448936
0,0,-0.551595151887263
0,0,0.991193274898136
0,0,-0.264883060389088
0,0,0.146522385588541
0,0,0.0605122621568733
0,0,-0.186096330720818
0,0,-0.508002136559788
0,0,0.43188838992199
0,0,0.0918142724168027
0,0,-0.561563834747651
0,0,-0.366320416247527
0,0,0.447910757628526
0,0,0.427085739492033
0,0,-0.539199465790952
0,0,0.31982176738712
0,0,-0.152498438095107
0,0,-0.433233768767983
0,0,0.239522128794622
0,0,1.09751214460949
0,0,0.270124925216948
0,0,-0.29147466417974
0,0,0.396794713105092
0,0,-0.0170777469406377
0,0,-0.0799241663970654
0,0,-0.932651268349889
0,0,-0.0851728149069916
0,0,0.260707286681738
0,0,-0.189286149795029
0,0,-0.252498153974886
0,0,0.31254534398183
0,0,-0.59929486521249
0,0,-0.706460710939429
0,0,-0.0575783579188155
0,0,-0.151909473346558
0,0,0.563953504639999
0,0,-0.422999027285573
0,0,0.0914199240936629
0,0,0.381863278596063
0,0,0.0992379738528765
0,0,0.528772037721866
0,0,-1.03145058429893
0,0,0.905279914389899
0,0,-0.637993798415061
0,0,-0.164226803742842
0,0,0.455403177015162
0,0,0.767363944224388
0,0,0.0424765698085581
0,0,0.508415486642968
0,0,1.07097938119208
0,0,0.0648716122150351
0,0,-0.161743117243902
0,0,0.0277139841896054
0,0,0.0493422131145314
0,0,-0.406190753683488
0,0,0.0312589469923798
0,0,0.64878211439697
0,0,1.06437270635308
0,0,-0.057993343168274
0,0,-0.231551989448551
0,0,-0.342390426683957
0,0,-0.437460791567237
0,0,-0.544492317521596
0,0,-0.303404772735518
0,0,-0.287250741099051
0,0,-0.0958929896877467
0,0,-0.0285536914282903
0,0,-0.0938867192954068
0,0,-0.196616435005961
0,0,0.0855616352990966
0,0,-0.226232077031713
0,0,-0.0193891810848032
0,0,4.0076585892813e-06
0,0,-0.960076424778484
0,0,-0.139688193748294
0,0,0.74769168695004
0,0,-0.116885873497479
0,0,0.519319704752725
0,0,-0.00707558232684039
0,0,1.11772332990133
0,0,0.32627570612713
0,0,-0.698109605641169
0,0,-0.191883019212552
0,0,-0.154305350593126
0,0,0.174151005938002
0,0,0.172011769848499
0,0,0.382665579131089
0,0,0.0537702726493267
0,0,0.381583311943566
0,0,0.14522396335986
0,0,0.449111450638969
0,0,-0.297735187104266
0,0,-0.521533887582831
0,0,-0.981345620962037
0,0,-0.480192012737474
0,0,-0.509876566093266
1,0,-0.201389663039122
0,0,-0.596337661737581
0,0,-0.0942088841460405
0,0,-1.05297005992618
0,0,0.663013192426437
0,0,-0.0787057374057791
0,0,0.00720543791554397
0,0,0.191672324716918
0,0,0.280149873149689
0,0,-0.164803621728069
0,0,-0.269722873053653
0,0,0.293121812314021
0,0,0.32795829036591
0,0,0.922009503154337
0,0,0.460803722994062
0,0,0.488529276291658
0,0,-1.16690166694628
0,0,-0.836536270121069
0,0,0.673141255900594
0,0,-0.304995029160166
0,0,0.616998754914951
0,0,-0.585798013681742
0,0,0.0363227537869344
0,0,-0.460531826050843
0,0,0.784171451524872
0,0,-0.540682622531196
0,0,0.085290386024318
0,0,-0.669635063229395
0,0,0.123655484475285
0,0,-0.416941280999702
0,0,-0.533373045099968
0,0,-0.0757750727811412
0,0,0.00742749565521714
0,0,0.115432749310529
0,0,-0.768275851744383
0,0,-0.0740999244222592
0,0,-0.13034438150867
0,0,-1.45186780692547
0,0,-0.270426033487953
0,0,-0.55471199056713
0,0,-0.20436356953427
0,0,-0.0615760062866651
0,0,-0.467892892388556
0,0,0.384921620956141
0,0,-0.335094972661453
0,0,0.203154535629194
0,0,-0.575012402240744
0,0,-1.51864673834174
0,0,0.559332538803823
0,0,-0.940486433280217
0,0,0.714060673159788
0,0,0.556677437053011
0,0,-0.58125315058831
0,0,-0.147122020603088
0,0,-0.480866130948369
0,0,0.366441681966341
0,0,-0.803165115161107
0,0,0.960717301806663
0,0,0.555462106980468
0,0,0.0856164725548812
0,0,-0.0714919722999258
0,0,-0.293432678114188
0,0,-0.111937986147471
0,0,0.300720313385047
0,0,-0.481487236806819
0,0,-0.538936609001106
0,0,0.196715362368126
0,0,0.534343757279905
0,0,0.136728436159554
0,0,-0.10676417475588
0,0,0.239732135886148
0,0,-0.967242514979285
0,0,0.880960635747281
0,0,-0.993656268102991
0,0,-0.314614861685241
0,0,0.542969714149943
0,0,-0.969626130648301
0,0,-0.79175600460635
0,0,0.120759960104811
0,0,-0.377920137783179
0,0,0.785959189667818
0,0,-0.496198474497928
0,0,-0.0722415693591503
0,0,-0.942783607139943
0,0,-0.645879609249399
0,0,1.0938482222451
0,0,-0.216953314713964
0,0,-0.290734173164727
0,0,-0.542402931047852
0,0,-0.0128697188992966
0,0,0.91185793902394
0,0,-0.193868734421139
0,0,-0.06692584063113
0,0,-0.0140351658820404
0,0,0.0657788494474654
0,0,0.802954589985901
0,0,-0.423523243634486
0,0,-0.652791008015939
0,0,-0.314576262780836
0,0,0.523303853567899
0,0,-0.0163741064355833
0,0,0.131329582548044
0,0,-0.239509296950845
0,0,0.551601902064869
0,0,0.0597311544734265
0,0,-0.05162756406917
0,0,-0.106009403316712
0,0,-1.00434896714147
0,0,-0.0432720057279609
0,0,-0.168166663692607
0,0,-0.359622748319702
0,0,-0.107215232487803
0,0,1.19087293885461
0,0,-0.604358536057699
0,0,-0.232035169759968
0,0,0.150323910696816
0,0,-0.434160077956433
0,0,-0.526864211126204
0,0,0.193135041875399
0,0,0.663869090620516
0,0,0.841615379845968
0,0,0.0567584103371306
0,0,-0.705072671399035
0,0,-0.203311281560037
0,0,-0.102604587730371
0,0,0.00425517028599294
0,0,0.0191340664425484
0,0,-0.548980685609235
0,0,-0.160414299583423
0,0,-0.286487558742359
0,0,-0.640987975383813
0,0,0.157110709044903
0,0,-0.468202473728624
0,0,-0.708722407706027
0,0,0.775616545593406
0,0,0.973121678944153
0,0,-0.145356442893511
0,0,-0.328582736056758
0,0,0.358305492057893
0,0,0.0468790640217977
0,0,0.158653135686244
0,0,0.557590621696889
0,0,0.725479494622417
0,0,-0.55694893113345
0,0,0.0680261967233211
0,0,0.864261385118298
0,0,-0.774763585030876
0,0,0.260314029020135
0,0,-1.43760647002055
0,0,-0.474789415658151
0,0,0.507642436305992
0,0,-0.686484919086053
0,0,-0.161996549214582
0,0,0.298849207727376
0,0,-0.499538800952121
0,0,-0.468639591848683
0,0,-0.411309171864549
