"V1","V2","V3"
-0.172786056064069,-9.89104069303721,-7.89757561404258
6.95804951712489,-5.25096205063164,-7.90784602053463
6.7512064287439,6.85149113181978,-5.11773854959756
-0.119847157038748,8.84488659910858,9.68316804617643
-5.04076768178493,5.50657762214541,-7.20965443179011
-9.34348307084292,2.43282798212022,-7.13900813367218
-2.05539119429886,8.5930389771238,-9.72429199609905
8.43166293110698,-7.73444261867553,0.680805537849665
-4.41235034260899,-4.32986403815448,-5.83291450515389
-2.6940116006881,0.306443208828568,7.25855487398803
0.609302902594209,-0.750817125663161,-9.47557187173516
1.30345040932298,-4.04768560547382,4.53263409435749
-4.78006615769118,1.647894019261,-5.42145277373493
-9.26357416901737,4.62881460320204,8.78305638208985
-7.57448525633663,-6.99213861487806,5.13148057740182
-2.68317348323762,6.50812603533268,8.05067491251975
6.79706941824406,-8.76723307184875,7.28286376688629
-6.65309112053365,3.22293468751013,8.77647601533681
5.72454317938536,6.98019847273827,6.71230994164944
1.62473873700947,-3.97757049649954,-5.68564324174076
-2.29568063281476,-5.21720102522522,-2.91987077798694
8.08563598897308,6.04635116178542,0.30676749534905
-7.97878281213343,3.1696529686451,-3.56352657079697
6.00970735307783,8.79642223007977,7.02255943790078
7.9808538639918,-7.30698673054576,9.10247034393251
-6.04684323538095,-4.06307452823967,-7.11524518206716
-4.85499741975218,1.7194402217865,-9.52021832577884
7.72198927588761,-6.34252901654691,5.0441209692508
4.15292517282069,-4.23451936338097,0.934722470119596
0.298770060762763,6.70086464378983,-2.65142447315156
3.03512808401138,-7.67212642356753,-0.571059286594391
-0.308510619215667,3.89584457036108,0.140212699770927
-8.08805098291487,9.25894000101835,3.52215850260109
-8.39944809675217,-2.1203125314787,9.24097469542176
2.58909496944398,-7.41150779183954,6.56242435332388
7.78976175002754,3.27985446900129,-6.43935410771519
-2.84434084780514,-7.59173448663205,5.06505152676255
0.714502134360373,-4.26836640574038,-4.96161062736064
5.53568358067423,-1.02455935906619,8.78911563660949
9.09949301742017,8.9771727938205,-5.88989967480302
-9.95056938845664,-0.856619761325419,-2.43356633000076
9.65164535213262,-4.96909275185317,-4.54350242391229
-7.60652308352292,-8.89370383229107,8.21008310187608
-9.81557773426175,5.75127099175006,5.05688748788089
-7.77406088076532,-9.30731810163707,7.20682327635586
8.04744428023696,-5.47668660990894,-4.18715734500438
-4.76377790328115,-3.00422932486981,-8.49359561689198
-6.92590257618576,3.4499948984012,-9.64554944075644
4.45165619719774,-2.70429343916476,-5.39895997848362
8.7507995031774,-3.35162143222988,1.47673610597849
-7.83850477077067,-5.82759668119252,7.39972900599241
7.32118557672948,8.26149151194841,1.89249215181917
-5.08476038929075,0.238139247521758,5.29208918567747
3.3652206370607,-7.20235459506512,1.92234545946121
-0.943688275292516,-4.82948055490851,2.06732999533415
-1.57312020659447,0.360710718668997,9.2770232912153
-8.75136164017022,6.22518165968359,-3.7528977310285
-1.29801748786122,3.16525588743389,7.52317470032722
-1.1739329341799,5.41740278247744,-2.16849188786
-9.64884342625737,-4.49611211661249,-7.41412539966404
1.83255066629499,4.19083644635975,1.58189289737493
2.17195296660066,-8.2503807824105,9.39774964936078
-4.35511159244925,0.510269324295223,-9.9811212066561
-4.9806522578001,-6.4362138742581,8.02032054401934
-1.70738996006548,-1.49655917193741,-9.91656980942935
-2.31679048854858,-6.38365876860917,-5.43599719181657
-5.68223800510168,8.71530653443187,5.59342653490603
-5.8070612186566,-8.83195880334824,-5.49259050749242
-1.93147763144225,6.31783367600292,8.42827376443893
-8.03341529332101,5.34225875977427,4.60568993352354
0.588190043345094,7.44351366534829,0.455511715263128
-7.43721458595246,0.533256656490266,-6.2334132194519
1.33246214594692,6.93419037852436,4.99777886550874
1.33868331089616,8.35062263067812,-6.15529818926007
-2.98776855692267,7.05391435883939,-8.94897882826626
2.33612347859889,-4.69994006212801,1.26986572984606
3.90623959247023,-6.47800580598414,-0.217753476463258
4.25814292859286,-5.9879468055442,7.31562268454581
5.47500823158771,4.80293555185199,-1.35048668365926
5.01251060515642,5.29800547286868,-3.59246785286814
-7.18492090236396,7.58126041851938,4.69804849009961
-1.5022000670433,4.76151022128761,0.486609069630504
-0.928556644357741,-0.811720970086753,-9.91044096183032
-3.78109910991043,0.576469888910651,-1.40338194090873
-5.71394447237253,-7.5485179759562,4.50650834012777
-4.31541016791016,-6.91918578930199,-6.20233837515116
-6.29399191122502,-0.871971738524735,-7.70716356113553
8.45082201529294,-6.38553794939071,1.52678249869496
8.97736995946616,-0.702295773662627,-4.20810656622052
7.723563821055,-1.02413063403219,8.24573867954314
-9.56685037352145,-8.53862872347236,-6.01871266961098
-9.76254843175411,-7.18295021448284,1.90023393835872
1.74311881419271,-4.80457834899426,-3.73842373024672
-6.19557158090174,-6.75754198338836,-4.54336564522237
0.699823210015893,-9.66172911692411,6.44918120931834
-9.80221004690975,-1.81914775632322,-5.05837975535542
-5.35361416172236,-4.33877169154584,1.2392179435119
-2.63778608292341,7.72164053283632,0.960632627829909
7.67777808476239,7.93601899407804,-3.34500805940479
1.82991873007268,5.06657392252237,-0.577198071405292
