"V1","V2","V3"
0,0,-0.442434299737406
0,0,-0.20440780299921
0,0,-0.00206759057331362
0,0,-0.440500739858755
0,0,0.0673000171140954
0,0,0.331307944863339
0,0,0.327131582157441
0,0,-0.14585862117631
0,0,0.613656891345038
0,0,0.301679671459669
0,0,-0.16154416041567
0,0,-0.666010015044028
0,0,0.651705888557157
0,0,-0.789748168903843
0,0,0.369551668971666
0,0,-0.135296552537988
0,0,0.0808844494808976
0,0,-0.0185536526667772
0,0,0.114157824336229
0,0,-0.494691532086247
0,0,-0.386500089911367
1,0,0.134076537115889
1,0,-0.44552259994069
1,0,0.680933838347887
1,0,-0.0886002415971702
0,0,-0.224120258602381
0,0,1.43710942900681
0,0,0.0851370226655816
0,0,0.890266202761991
0,0,-0.0671269568368634
0,0,-0.814337538744547
0,0,-1.37571607563952
0,0,-0.00864907141512225
0,0,-0.0244340577057848
0,0,0.743124598378686
0,0,0.462519703913785
0,0,0.298357560947919
0,0,-0.597151990886608
0,0,0.198268487384021
0,0,0.152014041881409
0,0,-0.464227806993672
1,0,-0.0363642646066734
1,0,-0.456342999748776
1,0,-0.658091076277668
1,0,-0.926113038346197
0,0,0.036201854794196
0,0,0.595910517812866
0,0,0.364792380410664
0,0,0.441141325334493
0,0,0.34422384593414
0,0,-0.845922966685478
0,0,-0.163721196975678
0,0,-0.502146682979812
0,0,-0.00661090409054971
0,0,-0.0162690923560636
0,0,-0.509336747364885
0,0,-0.145806931192591
0,0,-0.43422295619306
0,0,-0.0984528411946451
0,0,-0.0583568154105114
0,0,-0.38176959491569
1,0,0.0659074300324358
1,0,-0.147835852902338
1,0,0.27539083333069
1,0,0.811827249654239
0,0,0.0128553431565422
0,0,-0.127530307708348
0,0,0.78002792017054
0,0,0.270912164286218
0,0,-0.511643528548626
0,0,0.257941409569542
0,0,-0.45418587318016
0,0,-0.860873178813523
0,0,0.127201009052224
0,0,0.887208227809394
0,0,-0.149539754696136
0,0,-0.991264514750729
0,0,0.238634430662126
0,0,-0.181947028696816
0,0,0.285992160106288
0,0,0.213144146932774
1,0,0.103228784104145
1,0,-0.254289839695994
1,0,-0.265831493545278
1,0,0.734480320229214
0,0,-0.0770855005792434
0,0,0.816479884084453
0,0,0.0806252748147852
0,0,-0.577672088437154
0,0,0.214507631906087
0,0,-0.189704450500716
0,0,-0.938958046721312
0,0,0.385212648714264
0,0,-0.46651098343415
0,0,0.452920207387529
0,0,0.455919759574172
0,0,-0.919915564098481
0,0,-0.148885763840189
0,0,0.846783771524646
0,0,0.553238091771068
0,0,-0.58753058624693
0,0,-0.141069317541933
0,0,0.0962926178219497
0,0,0.311695757582985
0,0,-0.60216481546478
0,0,-0.662461166888505
0,0,-0.822302144160144
0,0,0.125379226768855
0,0,0.0892849953246495
0,0,-0.0445772331248663
0,0,0.1150138388443
0,0,0.694570647505578
0,0,-0.678827602604581
0,0,-0.0198741886820661
0,0,0.081307216087975
0,0,0.03439906167865
0,0,-0.653947550021375
0,0,0.299797025912489
0,0,1.13937664483986
0,0,-0.102797517360092
0,0,1.16641844853088
0,0,-0.099448352143546
0,0,-0.149984329484642
0,0,0.855236984633215
0,0,0.781804789508816
0,0,-0.890867164216158
0,0,-0.160028762421232
0,0,0.354730446736938
0,0,-0.733626120924702
0,0,-0.542854331687035
0,0,0.000512253228687874
0,0,-0.316168205961219
0,0,0.0917420408750385
0,0,0.735775668928953
0,0,-0.126097907919806
0,0,0.808466516692687
0,0,-0.365669116201189
0,0,-0.0028966298534009
0,0,-0.695846020772495
0,0,1.09853610498847
0,0,-0.0256739267672597
0,0,-0.667496069814449
0,0,0.305423167040845
0,0,0.882003374142153
0,0,0.520711187727215
0,0,-0.107821624585225
0,0,0.216201634959156
0,0,-0.660898131911943
0,0,1.00389363168191
0,0,-0.0176660387247822
0,0,-0.634196717105865
0,0,-0.6485550801385
0,0,0.0709006964515037
0,0,0.10577222076253
0,0,0.355783979717582
0,0,0.164751202312108
0,0,-0.0946771600706434
0,0,0.0394389629172286
0,0,0.510536588843884
0,0,-0.314641744935911
0,0,0.125995155214608
0,0,0.0885630568553323
0,0,0.225797600452291
0,0,0.0403177831988702
0,0,0.0547307012471737
0,0,-0.628984682880434
0,0,-0.0704215006344109
0,0,0.109568601956536
0,0,-1.19253343147458
0,0,0.587696489285942
0,0,0.0142349261561565
0,0,0.193224442188891
0,0,-0.252498362390193
0,0,0.612505980305035
0,0,0.255178469954837
0,0,-0.119370079092705
0,0,-0.17483895623734
0,0,0.698244618560853
0,0,0.526490663080244
0,0,-0.145223969745714
0,0,-0.306582072617548
0,0,-0.930736121643087
0,0,0.248840803719701
0,0,-0.402422352824638
0,0,-0.29083534811769
0,0,0.0425417188023895
0,0,-0.186329797960018
0,0,-0.422172138260993
0,0,0.388154279289952
0,0,1.43652378709577
0,0,-0.115588887658753
0,0,0.616288411390555
0,0,0.104753635213294
0,0,-0.166322773271399
0,0,0.400139046099392
0,0,0.210252932994884
0,0,-0.968362836023382
0,0,1.02935649391787
0,0,0.211184733476866
0,0,-0.14267263066624
0,0,-0.128364272233159
0,0,-0.154301037326935
0,0,-0.358202280081542
0,0,-0.173031820723776
0,0,-0.620179478001167
0,0,0.062546787360539
0,0,-0.0806895015018898
0,0,-0.0675692847127837
0,0,0.890129292562456
0,0,1.09201844477304
0,0,0.36685470029614
